,class
11762,QSO
2259,GALAXY
17492,GALAXY
73123,GALAXY
67467,GALAXY
38842,GALAXY
3102,STAR
87227,STAR
52863,STAR
53798,GALAXY
85447,GALAXY
77447,STAR
9863,GALAXY
81485,GALAXY
7278,STAR
95718,GALAXY
26374,GALAXY
73189,STAR
87593,GALAXY
51599,GALAXY
30013,GALAXY
82448,GALAXY
47071,GALAXY
27057,QSO
91740,QSO
76543,STAR
20595,STAR
17099,GALAXY
82439,STAR
60762,STAR
97066,GALAXY
86555,STAR
12428,STAR
43984,GALAXY
95358,GALAXY
62833,GALAXY
21312,GALAXY
7173,STAR
29782,STAR
41506,QSO
57051,GALAXY
4045,QSO
84890,GALAXY
47726,STAR
11750,STAR
83243,GALAXY
28094,STAR
65618,QSO
65643,GALAXY
85078,GALAXY
71106,STAR
14689,GALAXY
95069,GALAXY
40803,GALAXY
80465,QSO
34822,QSO
39852,GALAXY
72443,QSO
76675,GALAXY
1867,STAR
42312,GALAXY
91641,STAR
43435,QSO
22261,GALAXY
4737,GALAXY
45961,QSO
82196,GALAXY
31374,GALAXY
675,STAR
30257,GALAXY
7014,GALAXY
72207,GALAXY
21698,GALAXY
81554,STAR
33860,GALAXY
97354,GALAXY
29197,STAR
22342,GALAXY
76473,GALAXY
72168,GALAXY
50999,GALAXY
41304,GALAXY
91397,QSO
88708,GALAXY
65577,QSO
29171,QSO
21634,GALAXY
30840,GALAXY
24111,STAR
96709,GALAXY
15251,GALAXY
62512,GALAXY
91782,STAR
57706,QSO
19424,GALAXY
2416,GALAXY
23182,STAR
17613,GALAXY
50045,STAR
97345,GALAXY
82870,GALAXY
97016,GALAXY
89053,STAR
86235,STAR
2347,GALAXY
79739,GALAXY
14768,QSO
48295,GALAXY
24350,GALAXY
40768,QSO
36702,GALAXY
61870,STAR
56696,STAR
59227,GALAXY
31798,STAR
4160,GALAXY
66208,STAR
97190,GALAXY
27744,GALAXY
65122,GALAXY
18985,STAR
94533,GALAXY
45981,STAR
29085,GALAXY
80067,GALAXY
40693,QSO
92513,GALAXY
28896,STAR
16297,QSO
91517,GALAXY
55508,GALAXY
11014,GALAXY
8815,GALAXY
60036,GALAXY
99559,GALAXY
54072,GALAXY
19485,GALAXY
72302,STAR
47804,GALAXY
35700,GALAXY
69490,STAR
25325,GALAXY
75319,QSO
90518,GALAXY
88507,GALAXY
97922,QSO
49848,QSO
12873,GALAXY
69960,STAR
1704,GALAXY
13982,GALAXY
90059,GALAXY
39436,GALAXY
70518,GALAXY
82751,STAR
45965,STAR
96909,QSO
31053,QSO
18411,STAR
20084,QSO
60063,STAR
4319,GALAXY
40215,GALAXY
38223,GALAXY
56427,GALAXY
7337,QSO
91750,GALAXY
73904,GALAXY
46979,GALAXY
86190,STAR
27653,GALAXY
16029,STAR
79052,STAR
60152,GALAXY
46838,QSO
12169,STAR
69024,QSO
23822,QSO
66223,GALAXY
2030,STAR
74767,STAR
79766,QSO
79071,GALAXY
18059,STAR
78324,GALAXY
54187,QSO
66848,GALAXY
36441,GALAXY
17865,STAR
64111,GALAXY
98759,GALAXY
38849,STAR
17524,QSO
21032,GALAXY
83662,GALAXY
19292,GALAXY
46507,STAR
23057,GALAXY
90935,GALAXY
23341,STAR
92840,QSO
95634,GALAXY
21759,GALAXY
61734,STAR
64554,GALAXY
31861,GALAXY
54583,GALAXY
76343,GALAXY
75046,GALAXY
63875,GALAXY
79405,GALAXY
15193,GALAXY
46955,GALAXY
82274,STAR
16220,GALAXY
2477,GALAXY
95521,GALAXY
3449,GALAXY
8106,GALAXY
98432,GALAXY
7928,GALAXY
9673,QSO
3802,GALAXY
58818,QSO
24112,GALAXY
17129,GALAXY
3710,QSO
19631,GALAXY
7353,GALAXY
46327,GALAXY
32556,QSO
22433,STAR
22831,QSO
21064,STAR
48605,STAR
41006,GALAXY
32115,STAR
52029,GALAXY
46899,STAR
40502,GALAXY
28217,QSO
32196,GALAXY
97601,GALAXY
36613,GALAXY
85779,STAR
36362,GALAXY
45956,GALAXY
78107,STAR
77728,QSO
54138,GALAXY
90848,GALAXY
35550,GALAXY
31272,STAR
8323,GALAXY
96836,GALAXY
55522,QSO
86580,STAR
49921,STAR
61252,GALAXY
72953,GALAXY
90834,STAR
51775,QSO
45604,STAR
56387,GALAXY
62319,GALAXY
56852,GALAXY
10945,QSO
98413,GALAXY
80242,GALAXY
82689,GALAXY
84993,GALAXY
67787,STAR
79403,QSO
46515,STAR
91529,GALAXY
8646,GALAXY
60841,GALAXY
34634,GALAXY
81186,STAR
95317,GALAXY
14221,STAR
76437,GALAXY
76657,QSO
56867,GALAXY
32474,STAR
75462,STAR
13872,GALAXY
99854,QSO
64144,QSO
2816,STAR
5897,STAR
22509,STAR
65306,QSO
42682,STAR
20605,STAR
40862,QSO
46663,GALAXY
48127,GALAXY
16411,STAR
15037,GALAXY
56406,GALAXY
88693,STAR
93238,GALAXY
73910,STAR
91933,GALAXY
35609,GALAXY
56034,GALAXY
41627,QSO
81862,STAR
5152,GALAXY
79528,GALAXY
26926,GALAXY
95282,GALAXY
93435,GALAXY
92331,QSO
13262,GALAXY
97961,GALAXY
42772,QSO
56084,GALAXY
86850,GALAXY
5715,GALAXY
47652,GALAXY
90264,GALAXY
4341,QSO
68916,QSO
79105,GALAXY
38996,GALAXY
5960,GALAXY
15195,GALAXY
78090,GALAXY
42318,QSO
98508,GALAXY
64756,GALAXY
83077,STAR
24961,QSO
94298,GALAXY
89901,STAR
44118,QSO
17072,GALAXY
87103,STAR
20394,GALAXY
27542,GALAXY
32707,GALAXY
69726,GALAXY
49484,STAR
32330,QSO
70454,GALAXY
30341,GALAXY
39494,GALAXY
92050,GALAXY
75696,STAR
61727,QSO
55166,GALAXY
71961,STAR
1460,GALAXY
47594,STAR
24294,GALAXY
28844,GALAXY
76361,GALAXY
71814,GALAXY
86613,QSO
4182,GALAXY
1991,GALAXY
6566,GALAXY
43771,STAR
44022,QSO
98974,QSO
9302,GALAXY
76076,QSO
82856,STAR
25824,GALAXY
9736,GALAXY
56704,GALAXY
71653,GALAXY
22620,QSO
56755,GALAXY
84519,GALAXY
9519,GALAXY
16127,GALAXY
69493,GALAXY
47941,STAR
253,GALAXY
55869,GALAXY
91524,GALAXY
7997,GALAXY
64804,GALAXY
50806,GALAXY
21762,GALAXY
64716,GALAXY
68143,GALAXY
92269,GALAXY
64308,STAR
37468,STAR
72644,GALAXY
31435,GALAXY
266,GALAXY
98949,GALAXY
37051,GALAXY
95857,GALAXY
7789,QSO
11627,GALAXY
51381,GALAXY
2162,GALAXY
56994,GALAXY
86730,GALAXY
21594,QSO
18967,QSO
72404,GALAXY
30481,GALAXY
51805,GALAXY
96375,STAR
86062,GALAXY
96923,GALAXY
74374,GALAXY
55333,GALAXY
83432,STAR
32563,STAR
956,STAR
84090,STAR
98082,QSO
92188,STAR
85897,GALAXY
88546,QSO
49253,GALAXY
22392,QSO
89961,STAR
5965,GALAXY
6794,GALAXY
16773,STAR
66894,QSO
6917,GALAXY
17612,GALAXY
99385,QSO
31194,GALAXY
16969,GALAXY
39111,GALAXY
3853,QSO
8907,GALAXY
3395,QSO
47658,QSO
50638,GALAXY
8148,QSO
17710,GALAXY
80065,STAR
33421,GALAXY
79656,STAR
94673,GALAXY
91200,STAR
40594,GALAXY
15641,GALAXY
76131,GALAXY
90345,GALAXY
91871,STAR
51816,STAR
81751,STAR
5115,STAR
40439,GALAXY
87693,GALAXY
6523,GALAXY
68799,GALAXY
76730,QSO
43611,QSO
78815,GALAXY
66719,GALAXY
14614,GALAXY
31779,QSO
16716,STAR
24866,GALAXY
54273,STAR
92250,GALAXY
55119,GALAXY
64221,GALAXY
23558,GALAXY
75749,QSO
61114,QSO
47316,GALAXY
18760,GALAXY
18748,GALAXY
99359,GALAXY
21302,QSO
74428,GALAXY
1358,GALAXY
32522,QSO
16283,QSO
32694,GALAXY
97563,GALAXY
80976,GALAXY
44443,GALAXY
85595,STAR
4458,GALAXY
30788,GALAXY
47167,STAR
77988,QSO
10048,QSO
14141,GALAXY
41270,QSO
63532,GALAXY
51236,GALAXY
59213,STAR
29502,QSO
31237,QSO
32841,QSO
8230,STAR
13435,QSO
9379,GALAXY
17204,GALAXY
98402,GALAXY
26618,GALAXY
78109,STAR
22872,GALAXY
97102,GALAXY
57738,GALAXY
68610,QSO
37774,GALAXY
24351,GALAXY
91701,QSO
38136,GALAXY
26623,GALAXY
69099,STAR
1382,QSO
98675,GALAXY
51889,GALAXY
96095,GALAXY
95769,GALAXY
35787,STAR
2538,QSO
81778,QSO
52862,QSO
80439,GALAXY
86054,QSO
5218,QSO
61051,GALAXY
15384,GALAXY
19881,GALAXY
62099,GALAXY
7954,STAR
73423,GALAXY
18386,GALAXY
22834,STAR
12290,QSO
70052,STAR
8756,STAR
57245,STAR
32788,GALAXY
90103,STAR
31636,GALAXY
83545,GALAXY
32372,QSO
6725,STAR
33007,STAR
43071,STAR
50339,GALAXY
43831,STAR
43446,STAR
65018,GALAXY
80925,GALAXY
2564,GALAXY
90279,GALAXY
41642,STAR
3049,STAR
27623,QSO
65411,GALAXY
52811,STAR
45350,STAR
45913,GALAXY
55566,GALAXY
95999,GALAXY
46478,STAR
52582,QSO
96752,GALAXY
2212,QSO
49904,STAR
63253,QSO
12000,GALAXY
44401,GALAXY
96426,GALAXY
2735,GALAXY
36534,GALAXY
74064,GALAXY
39913,GALAXY
94017,GALAXY
29309,STAR
63817,STAR
76968,GALAXY
63035,GALAXY
592,QSO
83455,GALAXY
84362,GALAXY
85248,STAR
15333,QSO
58127,GALAXY
19123,GALAXY
45781,GALAXY
26550,STAR
14004,STAR
92873,GALAXY
46107,GALAXY
64518,GALAXY
70150,QSO
82343,QSO
14128,GALAXY
14820,GALAXY
82981,GALAXY
64383,GALAXY
40218,GALAXY
10252,GALAXY
52990,GALAXY
6605,GALAXY
2621,STAR
34878,GALAXY
16155,QSO
71404,QSO
44021,QSO
98895,STAR
3550,GALAXY
56147,GALAXY
13392,GALAXY
74505,GALAXY
84253,GALAXY
39272,QSO
78917,STAR
64704,GALAXY
59972,QSO
21942,QSO
21947,STAR
14990,GALAXY
4342,GALAXY
60666,GALAXY
94921,QSO
54037,GALAXY
42423,GALAXY
34811,GALAXY
81352,STAR
55253,QSO
28853,QSO
21457,QSO
54076,GALAXY
50734,STAR
21666,GALAXY
8575,STAR
24605,GALAXY
77197,QSO
34381,GALAXY
7255,QSO
95469,GALAXY
13778,GALAXY
76119,GALAXY
51523,GALAXY
72776,QSO
15601,GALAXY
4256,GALAXY
16913,STAR
70869,QSO
57837,GALAXY
1185,STAR
85171,QSO
87334,GALAXY
44887,STAR
85160,QSO
74405,STAR
61684,GALAXY
88765,GALAXY
59992,STAR
25756,QSO
78422,STAR
6077,GALAXY
88304,QSO
53419,GALAXY
84108,STAR
13548,QSO
87380,GALAXY
35069,GALAXY
53165,STAR
57292,GALAXY
5933,GALAXY
27380,STAR
72640,QSO
746,STAR
4126,QSO
77911,GALAXY
51968,GALAXY
56559,STAR
18662,GALAXY
33332,QSO
50231,GALAXY
36103,QSO
80528,STAR
15952,GALAXY
98204,GALAXY
71372,QSO
98344,QSO
76908,STAR
24826,STAR
1590,STAR
85190,GALAXY
68904,QSO
86438,GALAXY
89553,GALAXY
20785,GALAXY
1975,GALAXY
43338,STAR
4847,STAR
2980,GALAXY
79839,QSO
79516,GALAXY
14515,QSO
31042,QSO
77801,QSO
72515,QSO
16099,STAR
97525,GALAXY
83050,GALAXY
65596,GALAXY
46892,STAR
67897,GALAXY
87176,GALAXY
70581,GALAXY
37527,GALAXY
26480,QSO
12577,GALAXY
22553,STAR
40261,GALAXY
97845,GALAXY
6890,GALAXY
94724,GALAXY
37572,GALAXY
57562,GALAXY
36308,GALAXY
77675,GALAXY
48086,GALAXY
55661,GALAXY
51031,STAR
49325,STAR
72827,QSO
26258,GALAXY
1581,GALAXY
84070,GALAXY
30974,STAR
20966,GALAXY
62567,GALAXY
55787,QSO
98748,GALAXY
37008,STAR
35630,GALAXY
39307,GALAXY
5170,STAR
22584,QSO
89252,GALAXY
99761,GALAXY
75509,QSO
31087,GALAXY
95132,GALAXY
34081,STAR
55295,STAR
53335,QSO
37831,GALAXY
85616,GALAXY
13036,GALAXY
35723,STAR
97973,GALAXY
57393,GALAXY
7206,GALAXY
75743,STAR
6803,GALAXY
48919,GALAXY
555,STAR
48041,GALAXY
88140,GALAXY
62574,GALAXY
58494,STAR
28520,STAR
86761,GALAXY
12418,STAR
17940,GALAXY
53496,GALAXY
60331,QSO
84573,GALAXY
4379,STAR
98268,GALAXY
76611,QSO
79706,QSO
82526,GALAXY
68535,GALAXY
46095,GALAXY
84462,GALAXY
3248,QSO
16831,GALAXY
98256,GALAXY
85756,QSO
16302,GALAXY
13046,GALAXY
34494,QSO
77473,STAR
41021,QSO
38646,GALAXY
57965,GALAXY
94631,GALAXY
56614,GALAXY
97448,GALAXY
91216,QSO
70455,GALAXY
60054,STAR
79984,STAR
3818,GALAXY
84490,GALAXY
48735,STAR
10113,GALAXY
14571,GALAXY
2803,STAR
37309,GALAXY
99777,GALAXY
50570,STAR
61416,GALAXY
60156,GALAXY
38069,STAR
97689,GALAXY
67683,GALAXY
76778,STAR
93121,GALAXY
22644,GALAXY
86808,QSO
49330,QSO
52857,STAR
75078,GALAXY
14449,QSO
32905,GALAXY
81376,STAR
78878,GALAXY
59603,GALAXY
52566,GALAXY
47434,STAR
72822,STAR
26281,GALAXY
89491,GALAXY
56036,GALAXY
99666,GALAXY
77370,QSO
78213,GALAXY
34125,GALAXY
29522,GALAXY
48494,GALAXY
94700,GALAXY
59518,GALAXY
65868,QSO
89742,QSO
5230,GALAXY
96417,GALAXY
78792,QSO
72965,GALAXY
80358,GALAXY
14888,GALAXY
10064,GALAXY
36307,GALAXY
53935,GALAXY
70877,GALAXY
73501,GALAXY
703,GALAXY
10958,GALAXY
63944,GALAXY
59833,GALAXY
49386,STAR
40392,GALAXY
66307,GALAXY
38828,GALAXY
77785,GALAXY
76372,STAR
19386,GALAXY
94776,GALAXY
9501,STAR
72357,GALAXY
79474,GALAXY
44358,GALAXY
49111,GALAXY
12762,GALAXY
13843,STAR
57366,STAR
80993,GALAXY
95523,GALAXY
46335,GALAXY
39660,GALAXY
61894,GALAXY
71248,QSO
42544,STAR
60280,GALAXY
18280,GALAXY
17844,STAR
34739,GALAXY
64299,STAR
59293,STAR
86574,GALAXY
9561,GALAXY
75000,STAR
81413,GALAXY
53487,QSO
95560,GALAXY
36607,GALAXY
56601,STAR
75133,GALAXY
8795,GALAXY
27172,GALAXY
45422,QSO
86079,STAR
71981,GALAXY
9415,QSO
68637,GALAXY
27504,STAR
56224,GALAXY
27141,GALAXY
33700,STAR
95533,GALAXY
68222,STAR
1379,GALAXY
76894,GALAXY
39095,GALAXY
1359,GALAXY
68049,STAR
27836,GALAXY
66148,STAR
4645,GALAXY
64460,STAR
48364,STAR
38428,STAR
18227,GALAXY
36363,QSO
25540,STAR
12541,GALAXY
21391,GALAXY
7995,QSO
6611,QSO
66925,GALAXY
57360,GALAXY
61823,GALAXY
75008,QSO
8593,GALAXY
71300,GALAXY
33710,STAR
75017,STAR
29863,GALAXY
21925,STAR
39454,GALAXY
75090,GALAXY
25042,QSO
30198,QSO
89796,GALAXY
89256,GALAXY
36985,GALAXY
5175,STAR
499,GALAXY
57929,GALAXY
49310,STAR
2300,QSO
47313,GALAXY
18894,GALAXY
43573,GALAXY
74155,STAR
83130,GALAXY
97326,GALAXY
50219,STAR
18863,STAR
82262,QSO
97472,GALAXY
73553,STAR
57180,STAR
22967,GALAXY
39476,GALAXY
38133,GALAXY
12052,GALAXY
20688,QSO
15310,GALAXY
61747,STAR
70489,GALAXY
91150,STAR
93323,GALAXY
56218,QSO
10360,STAR
60778,STAR
85382,GALAXY
96873,STAR
37511,STAR
35840,GALAXY
74517,GALAXY
54613,STAR
54986,QSO
57057,GALAXY
86137,STAR
68229,GALAXY
21995,GALAXY
47323,STAR
24803,GALAXY
28126,QSO
4566,GALAXY
27234,GALAXY
48740,STAR
95507,QSO
75659,GALAXY
56705,GALAXY
31649,QSO
48058,GALAXY
66231,GALAXY
22859,GALAXY
77735,GALAXY
85353,GALAXY
67255,QSO
99569,GALAXY
99380,GALAXY
38175,GALAXY
52234,GALAXY
29773,STAR
79827,GALAXY
46059,GALAXY
20541,QSO
32099,GALAXY
45973,QSO
3643,STAR
10285,STAR
27873,QSO
31000,GALAXY
76265,STAR
18587,QSO
17150,QSO
3217,QSO
34816,GALAXY
6078,GALAXY
82245,GALAXY
55698,STAR
23020,GALAXY
26827,GALAXY
98958,QSO
88542,GALAXY
45829,STAR
32102,QSO
6587,STAR
554,QSO
34829,GALAXY
11238,STAR
23374,QSO
9611,STAR
38621,GALAXY
27509,GALAXY
28249,QSO
60240,STAR
8254,QSO
45600,QSO
88264,QSO
50717,GALAXY
7214,GALAXY
80885,GALAXY
76684,GALAXY
82701,STAR
93231,STAR
98869,GALAXY
92484,GALAXY
31131,STAR
42022,GALAXY
69507,GALAXY
185,GALAXY
39146,QSO
32418,QSO
88300,GALAXY
3719,QSO
57591,GALAXY
31152,QSO
91700,GALAXY
37425,GALAXY
53415,GALAXY
65112,GALAXY
27476,GALAXY
2837,GALAXY
79014,STAR
95033,GALAXY
42971,STAR
52902,GALAXY
54139,STAR
49851,STAR
29283,QSO
5859,GALAXY
69834,GALAXY
88316,STAR
49664,GALAXY
73500,GALAXY
49574,QSO
73899,QSO
44240,QSO
12603,QSO
55045,GALAXY
53064,STAR
29081,GALAXY
25732,STAR
62945,GALAXY
68184,GALAXY
1866,QSO
91208,GALAXY
86436,STAR
95284,GALAXY
14070,STAR
3683,GALAXY
94556,GALAXY
82811,QSO
25408,QSO
5101,GALAXY
40406,GALAXY
9095,QSO
65791,QSO
96379,GALAXY
67671,GALAXY
21260,GALAXY
31568,GALAXY
35250,STAR
95130,GALAXY
68995,GALAXY
12507,GALAXY
37337,GALAXY
95515,GALAXY
89585,GALAXY
39151,GALAXY
72086,GALAXY
2007,GALAXY
35538,STAR
67514,GALAXY
18044,QSO
32429,STAR
61942,GALAXY
20848,GALAXY
19124,GALAXY
52110,GALAXY
23284,GALAXY
18081,GALAXY
15637,GALAXY
66830,STAR
55918,GALAXY
66335,GALAXY
79776,GALAXY
7563,GALAXY
75480,STAR
22577,STAR
11108,QSO
93559,STAR
93306,QSO
18016,STAR
67614,GALAXY
17983,GALAXY
73044,GALAXY
27483,GALAXY
54066,STAR
15624,STAR
51092,GALAXY
86032,GALAXY
24589,STAR
9173,QSO
81249,GALAXY
40240,GALAXY
1892,STAR
4993,GALAXY
39701,STAR
26037,GALAXY
29062,GALAXY
60364,GALAXY
23805,STAR
39933,GALAXY
51258,GALAXY
60389,GALAXY
24400,QSO
99968,QSO
44111,QSO
10617,GALAXY
21475,QSO
8649,STAR
43119,GALAXY
89471,GALAXY
20112,GALAXY
62568,GALAXY
63884,QSO
83798,STAR
46822,GALAXY
7891,GALAXY
84238,GALAXY
87299,GALAXY
37876,GALAXY
21561,GALAXY
95749,GALAXY
75247,STAR
79406,GALAXY
72969,QSO
9854,GALAXY
90002,QSO
98234,GALAXY
56497,GALAXY
13120,STAR
67351,QSO
72163,STAR
76792,GALAXY
9423,QSO
99165,GALAXY
84036,STAR
88825,STAR
41508,GALAXY
85284,GALAXY
14631,GALAXY
10186,QSO
90067,GALAXY
61179,GALAXY
46088,GALAXY
35325,GALAXY
24312,GALAXY
85295,STAR
38193,STAR
24548,GALAXY
43783,GALAXY
84292,QSO
26279,GALAXY
72807,GALAXY
11628,STAR
22786,QSO
98559,GALAXY
56368,GALAXY
15068,STAR
4073,GALAXY
38560,QSO
12161,QSO
49152,GALAXY
36740,STAR
37003,QSO
49893,QSO
19921,GALAXY
93703,QSO
12254,STAR
90801,GALAXY
12350,GALAXY
58121,QSO
69438,STAR
53132,GALAXY
39462,GALAXY
36874,GALAXY
74138,GALAXY
2219,GALAXY
55474,GALAXY
55941,GALAXY
13728,STAR
26188,GALAXY
27920,QSO
11585,GALAXY
63185,GALAXY
89668,GALAXY
79799,QSO
82054,GALAXY
35745,QSO
48867,GALAXY
70515,GALAXY
42938,STAR
75314,STAR
83732,GALAXY
17563,GALAXY
27734,STAR
5127,GALAXY
1796,GALAXY
61215,STAR
30940,GALAXY
30105,QSO
51410,QSO
57789,GALAXY
48892,QSO
58777,GALAXY
79104,GALAXY
57567,GALAXY
5707,STAR
93038,STAR
66754,GALAXY
74126,GALAXY
75113,GALAXY
49647,GALAXY
99776,GALAXY
55942,GALAXY
97992,GALAXY
42295,GALAXY
91720,GALAXY
56116,GALAXY
3196,QSO
27510,QSO
72407,GALAXY
37633,GALAXY
61198,GALAXY
92220,GALAXY
91790,QSO
400,QSO
61395,GALAXY
64370,QSO
28522,GALAXY
18714,QSO
43069,GALAXY
32349,GALAXY
67093,QSO
50537,GALAXY
94407,GALAXY
95052,STAR
18422,STAR
95966,GALAXY
49255,GALAXY
1787,GALAXY
71938,STAR
81089,GALAXY
41003,QSO
62220,GALAXY
9747,STAR
56407,QSO
45025,GALAXY
98961,QSO
95619,STAR
68260,QSO
53104,QSO
10756,GALAXY
60348,GALAXY
26630,STAR
85505,GALAXY
58466,STAR
87095,GALAXY
56060,GALAXY
97613,GALAXY
94414,STAR
37289,GALAXY
23897,STAR
18950,GALAXY
76779,GALAXY
41631,GALAXY
88954,GALAXY
75577,QSO
18995,STAR
25553,GALAXY
27384,GALAXY
96009,GALAXY
2562,QSO
35556,GALAXY
58558,GALAXY
52453,QSO
72264,GALAXY
64220,STAR
28848,GALAXY
17162,STAR
25605,STAR
73840,QSO
87757,STAR
20748,GALAXY
786,GALAXY
40086,GALAXY
1651,GALAXY
32893,GALAXY
73069,GALAXY
70385,GALAXY
70269,STAR
4135,GALAXY
47153,QSO
22084,QSO
30962,QSO
51456,GALAXY
50605,QSO
20252,STAR
98211,QSO
94791,GALAXY
15142,GALAXY
41149,GALAXY
16704,GALAXY
39119,GALAXY
11865,GALAXY
66468,GALAXY
58797,GALAXY
62779,GALAXY
61475,GALAXY
89191,STAR
29550,STAR
12313,GALAXY
38027,STAR
11357,STAR
68145,GALAXY
77470,GALAXY
80359,GALAXY
38808,GALAXY
83316,QSO
91014,GALAXY
73316,QSO
33342,GALAXY
96242,STAR
83559,QSO
38313,STAR
25367,QSO
52086,QSO
17034,GALAXY
33529,GALAXY
57796,GALAXY
77839,GALAXY
99498,GALAXY
46839,STAR
70467,QSO
5308,GALAXY
8950,GALAXY
30773,GALAXY
74773,GALAXY
69288,GALAXY
96519,STAR
88884,GALAXY
30264,GALAXY
9693,STAR
1272,GALAXY
48286,GALAXY
22426,GALAXY
29719,QSO
29968,GALAXY
79822,QSO
35554,GALAXY
98709,QSO
33751,QSO
42242,GALAXY
85613,GALAXY
96310,GALAXY
64645,GALAXY
1239,GALAXY
94967,GALAXY
63403,GALAXY
93292,GALAXY
80975,GALAXY
8660,STAR
40051,GALAXY
80537,GALAXY
53173,GALAXY
89642,GALAXY
15993,GALAXY
8463,GALAXY
12847,GALAXY
26237,GALAXY
5300,STAR
76374,GALAXY
84239,QSO
86340,GALAXY
71052,GALAXY
77568,STAR
35383,GALAXY
26313,GALAXY
42129,GALAXY
32493,STAR
79975,GALAXY
66564,GALAXY
1353,GALAXY
76581,QSO
62389,QSO
60881,QSO
73773,QSO
52818,QSO
17874,STAR
49369,STAR
20367,GALAXY
17063,GALAXY
88519,QSO
21462,GALAXY
8650,GALAXY
34743,GALAXY
15419,QSO
43017,QSO
22920,STAR
64012,GALAXY
89017,GALAXY
34533,STAR
92211,GALAXY
9983,STAR
64243,QSO
12884,GALAXY
40167,GALAXY
57765,GALAXY
79779,STAR
48439,QSO
44378,GALAXY
32376,GALAXY
91298,GALAXY
53602,GALAXY
44750,QSO
7894,GALAXY
10744,STAR
28476,QSO
71222,GALAXY
33474,STAR
90471,QSO
52006,GALAXY
85257,STAR
89568,STAR
16229,STAR
34112,QSO
48874,GALAXY
23413,QSO
85153,GALAXY
67216,QSO
34120,GALAXY
33546,GALAXY
68586,QSO
54995,STAR
11033,GALAXY
23723,QSO
93240,GALAXY
83951,STAR
69303,QSO
34765,STAR
80068,GALAXY
30638,GALAXY
14623,STAR
54179,GALAXY
9827,STAR
75681,STAR
46410,GALAXY
34305,GALAXY
85113,QSO
38631,GALAXY
48067,GALAXY
10757,QSO
50454,GALAXY
79922,GALAXY
62315,GALAXY
77996,GALAXY
62927,GALAXY
34023,QSO
9768,GALAXY
93832,STAR
53906,STAR
687,GALAXY
82209,STAR
14252,GALAXY
93653,QSO
67932,GALAXY
5510,QSO
15458,STAR
46393,GALAXY
13601,GALAXY
92013,GALAXY
96582,STAR
84383,STAR
29789,GALAXY
15740,GALAXY
27536,QSO
15696,GALAXY
95685,QSO
92938,GALAXY
61256,GALAXY
86198,GALAXY
22413,STAR
82275,GALAXY
72706,QSO
89959,STAR
49837,GALAXY
26963,GALAXY
51715,GALAXY
82126,STAR
64184,QSO
94116,STAR
27212,STAR
82235,GALAXY
84927,GALAXY
19532,GALAXY
1827,GALAXY
36312,QSO
30302,GALAXY
73111,GALAXY
46391,STAR
50902,STAR
14195,STAR
15679,STAR
65654,GALAXY
88846,GALAXY
11609,STAR
11962,QSO
47205,QSO
3175,STAR
62269,STAR
2274,GALAXY
13784,STAR
51791,GALAXY
31341,GALAXY
79108,GALAXY
93483,GALAXY
1051,GALAXY
92492,STAR
81837,GALAXY
5293,GALAXY
37011,GALAXY
98690,GALAXY
29937,STAR
22186,GALAXY
62096,GALAXY
61173,QSO
8899,GALAXY
68032,QSO
48169,QSO
77520,QSO
64222,GALAXY
60568,STAR
3336,GALAXY
71075,QSO
90641,STAR
88550,GALAXY
22628,GALAXY
64286,GALAXY
12003,GALAXY
40880,GALAXY
71325,QSO
21516,GALAXY
12422,GALAXY
61031,QSO
7533,GALAXY
26116,GALAXY
85408,QSO
17120,QSO
97432,GALAXY
77034,GALAXY
19323,GALAXY
86586,STAR
85462,QSO
30569,GALAXY
45471,QSO
3786,GALAXY
55141,GALAXY
74128,STAR
24626,GALAXY
66632,STAR
43719,GALAXY
8280,STAR
58939,GALAXY
78967,GALAXY
76630,GALAXY
70865,QSO
70004,GALAXY
86861,STAR
11045,GALAXY
88105,GALAXY
47014,GALAXY
16178,GALAXY
82257,QSO
17083,GALAXY
91635,GALAXY
90450,GALAXY
81224,QSO
62398,QSO
38171,GALAXY
31265,GALAXY
35867,GALAXY
77882,STAR
42774,GALAXY
3233,GALAXY
58436,STAR
12935,GALAXY
443,STAR
64143,QSO
88177,GALAXY
702,GALAXY
97697,STAR
58542,GALAXY
30400,GALAXY
92042,GALAXY
21047,STAR
81995,GALAXY
63231,QSO
36753,GALAXY
75069,GALAXY
19000,GALAXY
38156,GALAXY
74595,QSO
59216,GALAXY
17934,GALAXY
62831,GALAXY
5102,GALAXY
50074,GALAXY
30014,QSO
60416,STAR
36860,GALAXY
99757,GALAXY
47765,GALAXY
79418,GALAXY
14368,QSO
66420,GALAXY
31557,STAR
43393,QSO
35947,GALAXY
68430,GALAXY
99941,STAR
88027,QSO
62086,GALAXY
94063,GALAXY
20532,STAR
93704,STAR
28610,STAR
42791,GALAXY
63271,QSO
83955,STAR
61632,STAR
38030,GALAXY
32814,GALAXY
64839,STAR
45657,GALAXY
4415,GALAXY
72568,QSO
20815,GALAXY
66285,STAR
44321,GALAXY
58822,GALAXY
62731,GALAXY
27019,STAR
144,STAR
66444,GALAXY
17426,GALAXY
67970,GALAXY
38939,GALAXY
53253,QSO
14792,STAR
62799,GALAXY
82855,GALAXY
96330,GALAXY
89623,QSO
57775,GALAXY
85994,STAR
25906,GALAXY
41068,GALAXY
16238,STAR
